   	-> LOADING ARTICLES... <- 20230209_151103
   	-> ARTICLES LOADED... <- 20230209_151252
   	-> SENDING ARTICLES TO SAGE X3 <- 20230209_151304
Checking connection to SAGE X3... 20230209_151304
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000030\Fiche déjà existante\\Transaction interrompue : 20230209_155055
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000031\Fiche déjà existante\\Transaction interrompue : 20230209_155055
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000032\Fiche déjà existante\\Transaction interrompue : 20230209_155056
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000033\Fiche déjà existante\\Transaction interrompue : 20230209_155056
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000034\Fiche déjà existante\\Transaction interrompue : 20230209_155056
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000035\Fiche déjà existante\\Transaction interrompue : 20230209_155057
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000036\Fiche déjà existante\\Transaction interrompue : 20230209_155057
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000037\Fiche déjà existante\\Transaction interrompue : 20230209_155057
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000038\Fiche déjà existante\\Transaction interrompue : 20230209_155057
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000039\Fiche déjà existante\\Transaction interrompue : 20230209_155058
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000040\Fiche déjà existante\\Transaction interrompue : 20230209_155058
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000041\Fiche déjà existante\\Transaction interrompue : 20230209_155058
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000042\Fiche déjà existante\\Transaction interrompue : 20230209_155059
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000043\Fiche déjà existante\\Transaction interrompue : 20230209_155059
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000044\Fiche déjà existante\\Transaction interrompue : 20230209_155059
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000045\Fiche déjà existante\\Transaction interrompue : 20230209_155059
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000046\Fiche déjà existante\\Transaction interrompue : 20230209_155100
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000047\Fiche déjà existante\\Transaction interrompue : 20230209_155100
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000048\Fiche déjà existante\\Transaction interrompue : 20230209_155100
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000049\Fiche déjà existante\\Transaction interrompue : 20230209_155101
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000050\Fiche déjà existante\\Transaction interrompue : 20230209_155101
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000051\Fiche déjà existante\\Transaction interrompue : 20230209_155101
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000052\Fiche déjà existante\\Transaction interrompue : 20230209_155101
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000053\Fiche déjà existante\\Transaction interrompue : 20230209_155102
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000054\Fiche déjà existante\\Transaction interrompue : 20230209_155102
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000055\Fiche déjà existante\\Transaction interrompue : 20230209_155102
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000056\Fiche déjà existante\\Transaction interrompue : 20230209_155103
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000057\Fiche déjà existante\\Transaction interrompue : 20230209_155103
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000058\Fiche déjà existante\\Transaction interrompue : 20230209_155103
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000059\Fiche déjà existante\\Transaction interrompue : 20230209_155104
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000060\Fiche déjà existante\\Transaction interrompue : 20230209_155104
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000061\Fiche déjà existante\\Transaction interrompue : 20230209_155104
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000062\Fiche déjà existante\\Transaction interrompue : 20230209_155104
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : INT000063\Fiche déjà existante\\Transaction interrompue : 20230209_155105
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009146\Fiche déjà existante\\Transaction interrompue : 20230209_155105
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009147\Fiche déjà existante\\Transaction interrompue : 20230209_155105
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009148\Fiche déjà existante\\Transaction interrompue : 20230209_155106
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009149\Fiche déjà existante\\Transaction interrompue : 20230209_155106
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009150\Fiche déjà existante\\Transaction interrompue : 20230209_155106
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009151\Fiche déjà existante\\Transaction interrompue : 20230209_155106
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009152\Fiche déjà existante\\Transaction interrompue : 20230209_155107
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009153\Fiche déjà existante\\Transaction interrompue : 20230209_155107
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009154\Fiche déjà existante\\Transaction interrompue : 20230209_155107
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009155\Fiche déjà existante\\Transaction interrompue : 20230209_155108
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009156\Fiche déjà existante\\Transaction interrompue : 20230209_155108
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009157\Fiche déjà existante\\Transaction interrompue : 20230209_155108
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009158\Fiche déjà existante\\Transaction interrompue : 20230209_155109
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009159\Fiche déjà existante\\Transaction interrompue : 20230209_155109
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009160\Fiche déjà existante\\Transaction interrompue : 20230209_155109
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009161\Fiche déjà existante\\Transaction interrompue : 20230209_155109
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009162\Fiche déjà existante\\Transaction interrompue : 20230209_155110
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009163\Fiche déjà existante\\Transaction interrompue : 20230209_155110
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009164\Fiche déjà existante\\Transaction interrompue : 20230209_155110
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009165\Fiche déjà existante\\Transaction interrompue : 20230209_155111
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009166\Fiche déjà existante\\Transaction interrompue : 20230209_155111
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009167\Fiche déjà existante\\Transaction interrompue : 20230209_155111
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009168\Fiche déjà existante\\Transaction interrompue : 20230209_155111
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009169\Fiche déjà existante\\Transaction interrompue : 20230209_155112
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009170\Fiche déjà existante\\Transaction interrompue : 20230209_155112
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009171\Fiche déjà existante\\Transaction interrompue : 20230209_155112
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009172\Fiche déjà existante\\Transaction interrompue : 20230209_155113
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009173\Fiche déjà existante\\Transaction interrompue : 20230209_155113
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009174\Fiche déjà existante\\Transaction interrompue : 20230209_155113
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009175\Fiche déjà existante\\Transaction interrompue : 20230209_155113
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009176\Fiche déjà existante\\Transaction interrompue : 20230209_155114
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009177\Fiche déjà existante\\Transaction interrompue : 20230209_155114
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009178\Fiche déjà existante\\Transaction interrompue : 20230209_155114
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009179\Fiche déjà existante\\Transaction interrompue : 20230209_155115
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009180\Fiche déjà existante\\Transaction interrompue : 20230209_155115
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009181\Fiche déjà existante\\Transaction interrompue : 20230209_155115
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009182\Fiche déjà existante\\Transaction interrompue : 20230209_155116
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009183\Fiche déjà existante\\Transaction interrompue : 20230209_155116
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009184\Fiche déjà existante\\Transaction interrompue : 20230209_155116
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009185\Fiche déjà existante\\Transaction interrompue : 20230209_155116
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009186\Fiche déjà existante\\Transaction interrompue : 20230209_155117
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009187\Fiche déjà existante\\Transaction interrompue : 20230209_155117
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009188\Fiche déjà existante\\Transaction interrompue : 20230209_155117
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009189\Fiche déjà existante\\Transaction interrompue : 20230209_155118
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009190\Fiche déjà existante\\Transaction interrompue : 20230209_155118
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009866\Fiche déjà existante\\Transaction interrompue : 20230209_155118
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009867\Fiche déjà existante\\Transaction interrompue : 20230209_155118
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009868\Fiche déjà existante\\Transaction interrompue : 20230209_155119
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009869\Fiche déjà existante\\Transaction interrompue : 20230209_155119
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009870\Fiche déjà existante\\Transaction interrompue : 20230209_155120
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009871\Fiche déjà existante\\Transaction interrompue : 20230209_155120
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009872\Fiche déjà existante\\Transaction interrompue : 20230209_155120
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009873\Fiche déjà existante\\Transaction interrompue : 20230209_155120
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009874\Fiche déjà existante\\Transaction interrompue : 20230209_155121
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009875\Fiche déjà existante\\Transaction interrompue : 20230209_155121
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009876\Fiche déjà existante\\Transaction interrompue : 20230209_155121
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009877\Fiche déjà existante\\Transaction interrompue : 20230209_155122
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009878\Fiche déjà existante\\Transaction interrompue : 20230209_155122
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009879\Fiche déjà existante\\Transaction interrompue : 20230209_155122
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009880\Fiche déjà existante\\Transaction interrompue : 20230209_155123
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009881\Fiche déjà existante\\Transaction interrompue : 20230209_155123
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009882\Fiche déjà existante\\Transaction interrompue : 20230209_155123
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009883\Fiche déjà existante\\Transaction interrompue : 20230209_155124
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009884\Fiche déjà existante\\Transaction interrompue : 20230209_155124
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009885\Fiche déjà existante\\Transaction interrompue : 20230209_155124
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009886\Fiche déjà existante\\Transaction interrompue : 20230209_155125
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009887\Fiche déjà existante\\Transaction interrompue : 20230209_155125
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009888\Fiche déjà existante\\Transaction interrompue : 20230209_155125
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009889\Fiche déjà existante\\Transaction interrompue : 20230209_155126
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009890\Fiche déjà existante\\Transaction interrompue : 20230209_155126
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009891\Fiche déjà existante\\Transaction interrompue : 20230209_155126
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009892\Fiche déjà existante\\Transaction interrompue : 20230209_155127
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009893\Fiche déjà existante\\Transaction interrompue : 20230209_155127
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009894\Fiche déjà existante\\Transaction interrompue : 20230209_155127
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009895\Fiche déjà existante\\Transaction interrompue : 20230209_155128
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009896\Fiche déjà existante\\Transaction interrompue : 20230209_155128
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009897\Fiche déjà existante\\Transaction interrompue : 20230209_155128
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009898\Fiche déjà existante\\Transaction interrompue : 20230209_155129
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009899\Fiche déjà existante\\Transaction interrompue : 20230209_155129
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009900\Fiche déjà existante\\Transaction interrompue : 20230209_155129
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009901\Fiche déjà existante\\Transaction interrompue : 20230209_155129
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009902\Fiche déjà existante\\Transaction interrompue : 20230209_155130
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009903\Fiche déjà existante\\Transaction interrompue : 20230209_155130
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009904\Fiche déjà existante\\Transaction interrompue : 20230209_155130
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009905\Fiche déjà existante\\Transaction interrompue : 20230209_155131
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009906\Fiche déjà existante\\Transaction interrompue : 20230209_155131
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009907\Fiche déjà existante\\Transaction interrompue : 20230209_155131
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009908\Fiche déjà existante\\Transaction interrompue : 20230209_155132
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009909\Fiche déjà existante\\Transaction interrompue : 20230209_155132
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : ART009910\Fiche déjà existante\\Transaction interrompue : 20230209_155132
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000252\Fiche déjà existante\\Transaction interrompue : 20230209_155133
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000253\Fiche déjà existante\\Transaction interrompue : 20230209_155133
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000254\Fiche déjà existante\\Transaction interrompue : 20230209_155133
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000255\Fiche déjà existante\\Transaction interrompue : 20230209_155133
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000256\Fiche déjà existante\\Transaction interrompue : 20230209_155134
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000257\Fiche déjà existante\\Transaction interrompue : 20230209_155134
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000258\Fiche déjà existante\\Transaction interrompue : 20230209_155134
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000259\Fiche déjà existante\\Transaction interrompue : 20230209_155135
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000260\Fiche déjà existante\\Transaction interrompue : 20230209_155135
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000261\Fiche déjà existante\\Transaction interrompue : 20230209_155135
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000262\Fiche déjà existante\\Transaction interrompue : 20230209_155136
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000263\Fiche déjà existante\\Transaction interrompue : 20230209_155136
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000264\Fiche déjà existante\\Transaction interrompue : 20230209_155136
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000265\Fiche déjà existante\\Transaction interrompue : 20230209_155137
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000266\Fiche déjà existante\\Transaction interrompue : 20230209_155137
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000267\Fiche déjà existante\\Transaction interrompue : 20230209_155137
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000268\Fiche déjà existante\\Transaction interrompue : 20230209_155137
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000269\Fiche déjà existante\\Transaction interrompue : 20230209_155138
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000270\Fiche déjà existante\\Transaction interrompue : 20230209_155138
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000271\Fiche déjà existante\\Transaction interrompue : 20230209_155138
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000272\Fiche déjà existante\\Transaction interrompue : 20230209_155139
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000273\Fiche déjà existante\\Transaction interrompue : 20230209_155139
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000274\Fiche déjà existante\\Transaction interrompue : 20230209_155139
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000275\Fiche déjà existante\\Transaction interrompue : 20230209_155140
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : GNC000276\Fiche déjà existante\\Transaction interrompue : 20230209_155140
